id_img,paths,label
15807,data\train\angry\15807.jpg,angry
15825,data\train\angry\15825.jpg,angry
15836,data\train\angry\15836.jpg,angry
15839,data\train\angry\15839.jpg,angry
15842,data\train\angry\15842.jpg,angry
15844,data\train\angry\15844.jpg,angry
15849,data\train\angry\15849.jpg,angry
1586,data\train\angry\1586.jpg,angry
15860,data\train\angry\15860.jpg,angry
1587,data\train\angry\1587.jpg,angry
1588,data\train\angry\1588.jpg,angry
15894,data\train\angry\15894.jpg,angry
15902,data\train\angry\15902.jpg,angry
15903,data\train\angry\15903.jpg,angry
15926,data\train\angry\15926.jpg,angry
15928,data\train\angry\15928.jpg,angry
1593,data\train\angry\1593.jpg,angry
1595,data\train\angry\1595.jpg,angry
15952,data\train\angry\15952.jpg,angry
15962,data\train\angry\15962.jpg,angry
1597,data\train\angry\1597.jpg,angry
15977,data\train\angry\15977.jpg,angry
15988,data\train\angry\15988.jpg,angry
15990,data\train\angry\15990.jpg,angry
15994,data\train\angry\15994.jpg,angry
15997,data\train\angry\15997.jpg,angry
16009,data\train\angry\16009.jpg,angry
16011,data\train\angry\16011.jpg,angry
16012,data\train\angry\16012.jpg,angry
16014,data\train\angry\16014.jpg,angry
16018,data\train\angry\16018.jpg,angry
16027,data\train\angry\16027.jpg,angry
16044,data\train\angry\16044.jpg,angry
16047,data\train\angry\16047.jpg,angry
16073,data\train\angry\16073.jpg,angry
16096,data\train\angry\16096.jpg,angry
16098,data\train\angry\16098.jpg,angry
1610,data\train\angry\1610.jpg,angry
16107,data\train\angry\16107.jpg,angry
16114,data\train\angry\16114.jpg,angry
16124,data\train\angry\16124.jpg,angry
16127,data\train\angry\16127.jpg,angry
16130,data\train\angry\16130.jpg,angry
16137,data\train\angry\16137.jpg,angry
16163,data\train\angry\16163.jpg,angry
16182,data\train\angry\16182.jpg,angry
16186,data\train\angry\16186.jpg,angry
16189,data\train\angry\16189.jpg,angry
16193,data\train\angry\16193.jpg,angry
16197,data\train\angry\16197.jpg,angry
16211,data\train\angry\16211.jpg,angry
16218,data\train\angry\16218.jpg,angry
16228,data\train\angry\16228.jpg,angry
16232,data\train\angry\16232.jpg,angry
16240,data\train\angry\16240.jpg,angry
16253,data\train\angry\16253.jpg,angry
16256,data\train\angry\16256.jpg,angry
16261,data\train\angry\16261.jpg,angry
16263,data\train\angry\16263.jpg,angry
16267,data\train\angry\16267.jpg,angry
16271,data\train\angry\16271.jpg,angry
16283,data\train\angry\16283.jpg,angry
16285,data\train\angry\16285.jpg,angry
16286,data\train\angry\16286.jpg,angry
16289,data\train\angry\16289.jpg,angry
16290,data\train\angry\16290.jpg,angry
16295,data\train\angry\16295.jpg,angry
16297,data\train\angry\16297.jpg,angry
1631,data\train\angry\1631.jpg,angry
16312,data\train\angry\16312.jpg,angry
16316,data\train\angry\16316.jpg,angry
16319,data\train\angry\16319.jpg,angry
16320,data\train\angry\16320.jpg,angry
16323,data\train\angry\16323.jpg,angry
16339,data\train\angry\16339.jpg,angry
16344,data\train\angry\16344.jpg,angry
16354,data\train\angry\16354.jpg,angry
16355,data\train\angry\16355.jpg,angry
16377,data\train\angry\16377.jpg,angry
16378,data\train\angry\16378.jpg,angry
16379,data\train\angry\16379.jpg,angry
16381,data\train\angry\16381.jpg,angry
1639,data\train\angry\1639.jpg,angry
16397,data\train\angry\16397.jpg,angry
1641,data\train\angry\1641.jpg,angry
16414,data\train\angry\16414.jpg,angry
16424,data\train\angry\16424.jpg,angry
16439,data\train\angry\16439.jpg,angry
16468,data\train\angry\16468.jpg,angry
1647,data\train\angry\1647.jpg,angry
16477,data\train\angry\16477.jpg,angry
16481,data\train\angry\16481.jpg,angry
16483,data\train\angry\16483.jpg,angry
16484,data\train\angry\16484.jpg,angry
16490,data\train\angry\16490.jpg,angry
16494,data\train\angry\16494.jpg,angry
16502,data\train\angry\16502.jpg,angry
1651,data\train\angry\1651.jpg,angry
16516,data\train\angry\16516.jpg,angry
16520,data\train\angry\16520.jpg,angry
16527,data\train\angry\16527.jpg,angry
16534,data\train\angry\16534.jpg,angry
16544,data\train\angry\16544.jpg,angry
16560,data\train\angry\16560.jpg,angry
16564,data\train\angry\16564.jpg,angry
16576,data\train\angry\16576.jpg,angry
16603,data\train\angry\16603.jpg,angry
16605,data\train\angry\16605.jpg,angry
16608,data\train\angry\16608.jpg,angry
16626,data\train\angry\16626.jpg,angry
16638,data\train\angry\16638.jpg,angry
16648,data\train\angry\16648.jpg,angry
16652,data\train\angry\16652.jpg,angry
16653,data\train\angry\16653.jpg,angry
16657,data\train\angry\16657.jpg,angry
16662,data\train\angry\16662.jpg,angry
16670,data\train\angry\16670.jpg,angry
16672,data\train\angry\16672.jpg,angry
1668,data\train\angry\1668.jpg,angry
16698,data\train\angry\16698.jpg,angry
16737,data\train\angry\16737.jpg,angry
16739,data\train\angry\16739.jpg,angry
1674,data\train\angry\1674.jpg,angry
16741,data\train\angry\16741.jpg,angry
16746,data\train\angry\16746.jpg,angry
16761,data\train\angry\16761.jpg,angry
16778,data\train\angry\16778.jpg,angry
16806,data\train\angry\16806.jpg,angry
16871,data\train\angry\16871.jpg,angry
16877,data\train\angry\16877.jpg,angry
16884,data\train\angry\16884.jpg,angry
16885,data\train\angry\16885.jpg,angry
16894,data\train\angry\16894.jpg,angry
169,data\train\angry\169.jpg,angry
16909,data\train\angry\16909.jpg,angry
16910,data\train\angry\16910.jpg,angry
16912,data\train\angry\16912.jpg,angry
16916,data\train\angry\16916.jpg,angry
16917,data\train\angry\16917.jpg,angry
16918,data\train\angry\16918.jpg,angry
16919,data\train\angry\16919.jpg,angry
16929,data\train\angry\16929.jpg,angry
16933,data\train\angry\16933.jpg,angry
1694,data\train\angry\1694.jpg,angry
16941,data\train\angry\16941.jpg,angry
16948,data\train\angry\16948.jpg,angry
16956,data\train\angry\16956.jpg,angry
16958,data\train\angry\16958.jpg,angry
16972,data\train\angry\16972.jpg,angry
16981,data\train\angry\16981.jpg,angry
17000,data\train\angry\17000.jpg,angry
17009,data\train\angry\17009.jpg,angry
17020,data\train\angry\17020.jpg,angry
17049,data\train\angry\17049.jpg,angry
17050,data\train\angry\17050.jpg,angry
17059,data\train\angry\17059.jpg,angry
17090,data\train\angry\17090.jpg,angry
17092,data\train\angry\17092.jpg,angry
1711,data\train\angry\1711.jpg,angry
17111,data\train\angry\17111.jpg,angry
17116,data\train\angry\17116.jpg,angry
17129,data\train\angry\17129.jpg,angry
17139,data\train\angry\17139.jpg,angry
17140,data\train\angry\17140.jpg,angry
17153,data\train\angry\17153.jpg,angry
17155,data\train\angry\17155.jpg,angry
17172,data\train\angry\17172.jpg,angry
17179,data\train\angry\17179.jpg,angry
17181,data\train\angry\17181.jpg,angry
17185,data\train\angry\17185.jpg,angry
17190,data\train\angry\17190.jpg,angry
17204,data\train\angry\17204.jpg,angry
17218,data\train\angry\17218.jpg,angry
17222,data\train\angry\17222.jpg,angry
17223,data\train\angry\17223.jpg,angry
17235,data\train\angry\17235.jpg,angry
17239,data\train\angry\17239.jpg,angry
17254,data\train\angry\17254.jpg,angry
17256,data\train\angry\17256.jpg,angry
1726,data\train\angry\1726.jpg,angry
17262,data\train\angry\17262.jpg,angry
17270,data\train\angry\17270.jpg,angry
17298,data\train\angry\17298.jpg,angry
1731,data\train\angry\1731.jpg,angry
17311,data\train\angry\17311.jpg,angry
17332,data\train\angry\17332.jpg,angry
17335,data\train\angry\17335.jpg,angry
17336,data\train\angry\17336.jpg,angry
1734,data\train\angry\1734.jpg,angry
17352,data\train\angry\17352.jpg,angry
17354,data\train\angry\17354.jpg,angry
17355,data\train\angry\17355.jpg,angry
17377,data\train\angry\17377.jpg,angry
17384,data\train\angry\17384.jpg,angry
17393,data\train\angry\17393.jpg,angry
17410,data\train\angry\17410.jpg,angry
17411,data\train\angry\17411.jpg,angry
17442,data\train\angry\17442.jpg,angry
17448,data\train\angry\17448.jpg,angry
17450,data\train\angry\17450.jpg,angry
17451,data\train\angry\17451.jpg,angry
17473,data\train\angry\17473.jpg,angry
17476,data\train\angry\17476.jpg,angry
17495,data\train\angry\17495.jpg,angry
17496,data\train\angry\17496.jpg,angry
17500,data\train\angry\17500.jpg,angry
17505,data\train\angry\17505.jpg,angry
17509,data\train\angry\17509.jpg,angry
17511,data\train\angry\17511.jpg,angry
17526,data\train\angry\17526.jpg,angry
17527,data\train\angry\17527.jpg,angry
17548,data\train\angry\17548.jpg,angry
17569,data\train\angry\17569.jpg,angry
17571,data\train\angry\17571.jpg,angry
17574,data\train\angry\17574.jpg,angry
17578,data\train\angry\17578.jpg,angry
17589,data\train\angry\17589.jpg,angry
17591,data\train\angry\17591.jpg,angry
17628,data\train\angry\17628.jpg,angry
17629,data\train\angry\17629.jpg,angry
17633,data\train\angry\17633.jpg,angry
17650,data\train\angry\17650.jpg,angry
17659,data\train\angry\17659.jpg,angry
1766,data\train\angry\1766.jpg,angry
17676,data\train\angry\17676.jpg,angry
17679,data\train\angry\17679.jpg,angry
17696,data\train\angry\17696.jpg,angry
17709,data\train\angry\17709.jpg,angry
17712,data\train\angry\17712.jpg,angry
17714,data\train\angry\17714.jpg,angry
17721,data\train\angry\17721.jpg,angry
17723,data\train\angry\17723.jpg,angry
17724,data\train\angry\17724.jpg,angry
17729,data\train\angry\17729.jpg,angry
17733,data\train\angry\17733.jpg,angry
17734,data\train\angry\17734.jpg,angry
17754,data\train\angry\17754.jpg,angry
17756,data\train\angry\17756.jpg,angry
1776,data\train\angry\1776.jpg,angry
17764,data\train\angry\17764.jpg,angry
17768,data\train\angry\17768.jpg,angry
17774,data\train\angry\17774.jpg,angry
17781,data\train\angry\17781.jpg,angry
17785,data\train\angry\17785.jpg,angry
17791,data\train\angry\17791.jpg,angry
17796,data\train\angry\17796.jpg,angry
17797,data\train\angry\17797.jpg,angry
17801,data\train\angry\17801.jpg,angry
17808,data\train\angry\17808.jpg,angry
17810,data\train\angry\17810.jpg,angry
17813,data\train\angry\17813.jpg,angry
17823,data\train\angry\17823.jpg,angry
17829,data\train\angry\17829.jpg,angry
17835,data\train\angry\17835.jpg,angry
17856,data\train\angry\17856.jpg,angry
17860,data\train\angry\17860.jpg,angry
17865,data\train\angry\17865.jpg,angry
17868,data\train\angry\17868.jpg,angry
17881,data\train\angry\17881.jpg,angry
17891,data\train\angry\17891.jpg,angry
1790,data\train\angry\1790.jpg,angry
17903,data\train\angry\17903.jpg,angry
17926,data\train\angry\17926.jpg,angry
17935,data\train\angry\17935.jpg,angry
1794,data\train\angry\1794.jpg,angry
17945,data\train\angry\17945.jpg,angry
17955,data\train\angry\17955.jpg,angry
17964,data\train\angry\17964.jpg,angry
17967,data\train\angry\17967.jpg,angry
17975,data\train\angry\17975.jpg,angry
17981,data\train\angry\17981.jpg,angry
17985,data\train\angry\17985.jpg,angry
17998,data\train\angry\17998.jpg,angry
17999,data\train\angry\17999.jpg,angry
18000,data\train\angry\18000.jpg,angry
18008,data\train\angry\18008.jpg,angry
1802,data\train\angry\1802.jpg,angry
18021,data\train\angry\18021.jpg,angry
18022,data\train\angry\18022.jpg,angry
18032,data\train\angry\18032.jpg,angry
18048,data\train\angry\18048.jpg,angry
18055,data\train\angry\18055.jpg,angry
1806,data\train\angry\1806.jpg,angry
18065,data\train\angry\18065.jpg,angry
18078,data\train\angry\18078.jpg,angry
18081,data\train\angry\18081.jpg,angry
18096,data\train\angry\18096.jpg,angry
1810,data\train\angry\1810.jpg,angry
18107,data\train\angry\18107.jpg,angry
18112,data\train\angry\18112.jpg,angry
18119,data\train\angry\18119.jpg,angry
18122,data\train\angry\18122.jpg,angry
18139,data\train\angry\18139.jpg,angry
18155,data\train\angry\18155.jpg,angry
18156,data\train\angry\18156.jpg,angry
18158,data\train\angry\18158.jpg,angry
18176,data\train\angry\18176.jpg,angry
18177,data\train\angry\18177.jpg,angry
18182,data\train\angry\18182.jpg,angry
18184,data\train\angry\18184.jpg,angry
18185,data\train\angry\18185.jpg,angry
18189,data\train\angry\18189.jpg,angry
18197,data\train\angry\18197.jpg,angry
18214,data\train\angry\18214.jpg,angry
18232,data\train\angry\18232.jpg,angry
18233,data\train\angry\18233.jpg,angry
18235,data\train\angry\18235.jpg,angry
18263,data\train\angry\18263.jpg,angry
18271,data\train\angry\18271.jpg,angry
18290,data\train\angry\18290.jpg,angry
18292,data\train\angry\18292.jpg,angry
18293,data\train\angry\18293.jpg,angry
18305,data\train\angry\18305.jpg,angry
18315,data\train\angry\18315.jpg,angry
18326,data\train\angry\18326.jpg,angry
18328,data\train\angry\18328.jpg,angry
18329,data\train\angry\18329.jpg,angry
18333,data\train\angry\18333.jpg,angry
18338,data\train\angry\18338.jpg,angry
18343,data\train\angry\18343.jpg,angry
18344,data\train\angry\18344.jpg,angry
18359,data\train\angry\18359.jpg,angry
18360,data\train\angry\18360.jpg,angry
18366,data\train\angry\18366.jpg,angry
18368,data\train\angry\18368.jpg,angry
18369,data\train\angry\18369.jpg,angry
18375,data\train\angry\18375.jpg,angry
18384,data\train\angry\18384.jpg,angry
18391,data\train\angry\18391.jpg,angry
18394,data\train\angry\18394.jpg,angry
18399,data\train\angry\18399.jpg,angry
184,data\train\angry\184.jpg,angry
18402,data\train\angry\18402.jpg,angry
18403,data\train\angry\18403.jpg,angry
18417,data\train\angry\18417.jpg,angry
18418,data\train\angry\18418.jpg,angry
18423,data\train\angry\18423.jpg,angry
18432,data\train\angry\18432.jpg,angry
18434,data\train\angry\18434.jpg,angry
18439,data\train\angry\18439.jpg,angry
18441,data\train\angry\18441.jpg,angry
18456,data\train\angry\18456.jpg,angry
18458,data\train\angry\18458.jpg,angry
18460,data\train\angry\18460.jpg,angry
18462,data\train\angry\18462.jpg,angry
1847,data\train\angry\1847.jpg,angry
18478,data\train\angry\18478.jpg,angry
18484,data\train\angry\18484.jpg,angry
1849,data\train\angry\1849.jpg,angry
18495,data\train\angry\18495.jpg,angry
18500,data\train\angry\18500.jpg,angry
18512,data\train\angry\18512.jpg,angry
18519,data\train\angry\18519.jpg,angry
18522,data\train\angry\18522.jpg,angry
18535,data\train\angry\18535.jpg,angry
18536,data\train\angry\18536.jpg,angry
18538,data\train\angry\18538.jpg,angry
18551,data\train\angry\18551.jpg,angry
18558,data\train\angry\18558.jpg,angry
1856,data\train\angry\1856.jpg,angry
18560,data\train\angry\18560.jpg,angry
18561,data\train\angry\18561.jpg,angry
18570,data\train\angry\18570.jpg,angry
18581,data\train\angry\18581.jpg,angry
18585,data\train\angry\18585.jpg,angry
186,data\train\angry\186.jpg,angry
18608,data\train\angry\18608.jpg,angry
18609,data\train\angry\18609.jpg,angry
18621,data\train\angry\18621.jpg,angry
1863,data\train\angry\1863.jpg,angry
18632,data\train\angry\18632.jpg,angry
18644,data\train\angry\18644.jpg,angry
18646,data\train\angry\18646.jpg,angry
18652,data\train\angry\18652.jpg,angry
18668,data\train\angry\18668.jpg,angry
18670,data\train\angry\18670.jpg,angry
18671,data\train\angry\18671.jpg,angry
18680,data\train\angry\18680.jpg,angry
18682,data\train\angry\18682.jpg,angry
18707,data\train\angry\18707.jpg,angry
18709,data\train\angry\18709.jpg,angry
18720,data\train\angry\18720.jpg,angry
18760,data\train\angry\18760.jpg,angry
18761,data\train\angry\18761.jpg,angry
18762,data\train\angry\18762.jpg,angry
18768,data\train\angry\18768.jpg,angry
18777,data\train\angry\18777.jpg,angry
18781,data\train\angry\18781.jpg,angry
18784,data\train\angry\18784.jpg,angry
18799,data\train\angry\18799.jpg,angry
188,data\train\angry\188.jpg,angry
18806,data\train\angry\18806.jpg,angry
18808,data\train\angry\18808.jpg,angry
18813,data\train\angry\18813.jpg,angry
18817,data\train\angry\18817.jpg,angry
18819,data\train\angry\18819.jpg,angry
18824,data\train\angry\18824.jpg,angry
18828,data\train\angry\18828.jpg,angry
18829,data\train\angry\18829.jpg,angry
18832,data\train\angry\18832.jpg,angry
18838,data\train\angry\18838.jpg,angry
18859,data\train\angry\18859.jpg,angry
18869,data\train\angry\18869.jpg,angry
18874,data\train\angry\18874.jpg,angry
18880,data\train\angry\18880.jpg,angry
18887,data\train\angry\18887.jpg,angry
18889,data\train\angry\18889.jpg,angry
18890,data\train\angry\18890.jpg,angry
18892,data\train\angry\18892.jpg,angry
18894,data\train\angry\18894.jpg,angry
18899,data\train\angry\18899.jpg,angry
18912,data\train\angry\18912.jpg,angry
18928,data\train\angry\18928.jpg,angry
18935,data\train\angry\18935.jpg,angry
18941,data\train\angry\18941.jpg,angry
18947,data\train\angry\18947.jpg,angry
18966,data\train\angry\18966.jpg,angry
18968,data\train\angry\18968.jpg,angry
18970,data\train\angry\18970.jpg,angry
18972,data\train\angry\18972.jpg,angry
18991,data\train\angry\18991.jpg,angry
18996,data\train\angry\18996.jpg,angry
18997,data\train\angry\18997.jpg,angry
18998,data\train\angry\18998.jpg,angry
1903,data\train\angry\1903.jpg,angry
19055,data\train\angry\19055.jpg,angry
19058,data\train\angry\19058.jpg,angry
19059,data\train\angry\19059.jpg,angry
19065,data\train\angry\19065.jpg,angry
19066,data\train\angry\19066.jpg,angry
19078,data\train\angry\19078.jpg,angry
19083,data\train\angry\19083.jpg,angry
19091,data\train\angry\19091.jpg,angry
1910,data\train\angry\1910.jpg,angry
19100,data\train\angry\19100.jpg,angry
19101,data\train\angry\19101.jpg,angry
19106,data\train\angry\19106.jpg,angry
19147,data\train\angry\19147.jpg,angry
19149,data\train\angry\19149.jpg,angry
19161,data\train\angry\19161.jpg,angry
19170,data\train\angry\19170.jpg,angry
19173,data\train\angry\19173.jpg,angry
19175,data\train\angry\19175.jpg,angry
19183,data\train\angry\19183.jpg,angry
19213,data\train\angry\19213.jpg,angry
19217,data\train\angry\19217.jpg,angry
19224,data\train\angry\19224.jpg,angry
19236,data\train\angry\19236.jpg,angry
1924,data\train\angry\1924.jpg,angry
19242,data\train\angry\19242.jpg,angry
19243,data\train\angry\19243.jpg,angry
19262,data\train\angry\19262.jpg,angry
1927,data\train\angry\1927.jpg,angry
19278,data\train\angry\19278.jpg,angry
19289,data\train\angry\19289.jpg,angry
19299,data\train\angry\19299.jpg,angry
19304,data\train\angry\19304.jpg,angry
19311,data\train\angry\19311.jpg,angry
19327,data\train\angry\19327.jpg,angry
1933,data\train\angry\1933.jpg,angry
19331,data\train\angry\19331.jpg,angry
